416,Breanna,Bass,breannab968@gmail.com,7633 Badeau Alley,Dillon,CO,80435,2019-12-09,2/9/1982,f,64,138,2,23.5,278
417,Eli,Bright,elib720@protonmail.com,921 Sugar Way,Phoenix,AZ,85001,2021-08-31,6/6/1969,m,71,164,2,30.5,347
418,Brody,Kane,kane.b@protonmail.com,52 Namekagon Drive,Denver,CO,80012,2021-12-05,6/4/1965,m,68,172,1,29.5,336
419,Javier,Good,javiergood432@gmx.com,18076 Wayridge Terrace,Medford,OR,97501,2020-12-22,4/20/1996,m,69,157,2,25.5,296
420,Brian,Hoover,hoover.b@hotmail.com,71671 Spohn Pass,Sedona,AZ,86336,2021-11-28,2/3/1981,m,69,150,3,28.5,328
421,Chloe,Benson,chloeb986@gmail.com,508 Carberry Terrace,Carson City,NV,89403,2018-11-15,5/14/2000,f,61,159,3,26.5,304
422,Caitlyn,Oconnor,oconnorcaitlyn653@icloud.com,6 Scott Center,Bozeman,MT,59715,2021-01-12,9/17/1967,f,71,155,2,25.5,296
423,Juan,Sanders,juansanders987@aol.com,77049 Barby Road,Durango,CO,81301,2021-12-11,8/17/1969,m,67,156,3,26.5,306
424,Alejandro,Mayer,alejandromayer4@gmail.com,86 Claremont Road,Lewiston,ME,04240,2021-01-11,6/13/1967,m,64,143,3,28.5,327
425,Thomas,Rasmussen,thomasrasmussen389@protonmail.com,0424 Laurel Hill,Salt Lake City,UT,84101,2020-12-12,11/9/1985,m,66,181,1,28.5,323
426,Chase,Potter,potterchase596@yahoo.com,5 Ridgeway Place,Sacramento,CA,94203,2021-12-04,12/1/1993,m,70,171,1,28.5,325
427,Leonardo,Hanna,hannaleonardo475@live.com,5625 Hazelcrest Trail,Boulder,CO,80301,2020-01-31,3/9/1972,m,65,138,3,30.5,343
428,Cody,Sullivan,codys574@icloud.com,38549 Mariners Cove Court,South Lake Tahoe,CA,96150,2018-12-28,6/26/1977,m,71,182,3,24.5,283
429,Carlos,Boyer,boyer.c@gmail.com,00 Northport Drive,Taos,NM,87525,2020-01-01,8/23/2004,m,71,179,3,28.5,324
430,Brady,Barrett,barrett.b@gmail.com,60 Grasskamp Parkway,Boston,MA,02111,2020-01-23,5/12/2002,m,66,172,1,28.5,323
431,Allison,Palmer,allisonp177@hotmail.com,889 Melvin Drive,South Lake Tahoe,CA,96150,2019-08-12,4/23/1984,f,61,142,1,25.5,292
432,Spencer,Silva,silvaspencer983@aol.com,3265 Dixon Avenue,Bangor,ME,04401,2021-10-21,3/3/1968,m,71,198,1,29.5,337
433,Donovan,Golden,donovang518@yahoo.com,4581 Warbler Plaza,Ogden,UT,84201,2018-10-18,6/24/1998,m,71,212,2,25.5,297
434,Landon,Sloan,sloan.l@aol.com,47188 Bartillon Terrace,Green Bay,WI,54229,2021-09-03,8/5/2000,m,69,154,2,29.5,334
435,Ryan,Carpenter,carpenterryan769@icloud.com,4 Hanson Road,Stockton,CA,95201,2016-12-15,5/21/1977,m,76,166,2,26.5,307
436,Mckenzie,Juarez,juarezmckenzie371@aol.com,36 Norway Maple Parkway,Sacramento,CA,94203,2021-01-02,1/14/1974,f,65,130,1,26.5,302
437,Ashton,Peterson,ashtonpeterson900@yahoo.com,39 Basil Way,Telluride,CO,81435,2019-01-17,1/31/1980,m,65,160,2,28.5,324
438,Megan,Mckee,mckeemegan51@yahoo.com,5 Morrow Plaza,Durango,CO,81301,2020-12-28,9/4/1965,f,68,154,2,23.5,276
439,Omar,Rich,omarr595@gmail.com,652 Orin Pass,Denver,CO,80012,2016-11-02,7/27/1991,m,69,158,2,27.5,315
440,Andres,Haley,haley.a@protonmail.com,3 Almo Way,Salt Lake City,UT,84101,2018-11-09,9/27/1962,m,78,179,2,25.5,296
441,Reagan,Valdez,reaganv335@hotmail.com,62 Manitowish Lane,Bend,OR,97701,2021-01-19,1/25/1989,f,61,137,3,27.5,318
442,Leonardo,Chambers,chambers.l@gmail.com,24 Aberg Park,Park City,UT,84060,2021-01-31,3/13/1997,m,70,178,2,26.5,303
443,Bradley,Whitehead,bradleywhitehead198@hotmail.com,773 Sutteridge Way,Fort Collins,CO,80521,2019-10-02,12/9/1961,m,71,144,2,23.5,274
444,Nathaniel,Moses,mosesnathaniel706@yahoo.com,50 Merrick Road,Flagstaff,AZ,86001,2019-10-11,6/18/1974,m,72,169,3,25.5,294
445,Brayden,Barr,braydenbarr226@hotmail.com,0 Pierstorff Center,Iona,ID,83427,2020-12-20,6/20/1970,m,73,165,3,25.5,293
446,Carson,Lam,lam.c@protonmail.com,30 Graceland Road,Salt Lake City,UT,84101,2020-01-08,3/8/1981,m,68,174,3,27.5,318
447,Aubrey,West,aubreywest447@gmx.com,4 4th Parkway,Lewiston,ME,04240,2021-11-04,9/27/2004,f,61,155,3,27.5,314
448,Cesar,Strong,cesars996@yahoo.com,7 Mendota Way,Colorado Springs,CO,80902,2020-10-11,12/2/1970,m,68,176,3,30.5,347
449,Devin,Barber,barber.d@protonmail.com,84 Daystar Hill,Dillon,CO,80435,2020-12-03,3/26/1972,m,71,173,2,25.5,293
450,Thomas,Horn,thomash530@zoho.com,7025 Macpherson Court,Asheville,NC,28715,2021-01-20,4/6/1994,m,73,142,1,26.5,305
451,Devon,Rice,ricedevon551@live.com,3913 Dahle Court,Denver,CO,80012,2018-10-27,6/18/2004,m,69,165,3,28.5,326
452,Christian,Blair,christianb23@hotmail.com,56 Glacier Hill Center,Telluride,CO,81435,2019-11-01,9/16/1990,m,68,167,3,27.5,317
453,Kyle,Escobar,escobarkyle122@gmail.com,3679 Pine View Point,Green Bay,WI,54229,2020-12-24,7/16/1989,m,70,191,3,29.5,337
454,Mario,Hodges,marioh348@live.com,2942 Pierstorff Plaza,Denver,CO,80012,2020-11-13,9/5/1994,m,65,159,3,28.5,322
455,Savannah,Herrera,herrerasavannah88@gmx.com,6308 Dahle Terrace,Ogden,UT,84201,2019-09-06,1/19/1981,f,61,138,3,28.5,324
456,Ricardo,Weber,ricardoweber193@aol.com,4059 Arrowood Point,Denver,CO,80012,2021-01-14,2/17/1978,m,61,131,1,30.5,347
457,Shawn,Cohen,cohenshawn648@gmx.com,663 Maywood Drive,Bellingham,WA,98225,2021-01-05,5/20/1998,m,69,142,1,27.5,312
458,Garrett,Vargas,vargas.g@zoho.com,64 Hazelcrest Road,Park City,UT,84060,2021-11-05,3/20/1986,m,68,178,1,31.5,358
459,Joel,Trevino,joelt454@protonmail.com,7986 Memorial Way,Buffalo,NY,14201,2021-10-18,2/11/1972,m,64,162,2,27.5,314
460,Oliver,Roberson,roberson.o@gmail.com,43 Eastlawn Point,Salt Lake City,UT,84101,2021-01-14,5/1/1985,m,68,177,3,26.5,302
461,Eva,Cantu,evac634@protonmail.com,23 Spohn Center,Carson City,NV,89403,2019-08-16,1/19/1999,f,64,104,3,28.5,322
462,David,Powers,davidp984@gmail.com,8 Talisman Point,Yuba City,CA,95991,2021-12-14,5/29/2002,m,66,157,2,26.5,305
463,Cooper,Woodard,cooperwoodard442@protonmail.com,4569 Oxford Junction,Sacramento,CA,94203,2021-01-14,1/16/1998,m,73,180,1,27.5,313
464,Olivia,Valdez,valdezolivia942@gmx.com,093 Cody Street,Milwaukee,WI,53201,2019-08-05,5/29/1993,f,62,114,3,25.5,294
465,Ashley,Booth,boothashley113@yahoo.com,805 Dorton Street,Big Sky,MT,59716,2021-01-03,5/22/1994,f,66,136,2,23.5,274
466,Jesus,James,james.j@protonmail.com,98 Morningstar Junction,Dillon,CO,80435,2021-11-22,4/13/2003,m,65,144,1,30.5,348
467,Jillian,Webb,webbjillian27@zoho.com,630 Delladonna Pass,Milwaukee,WI,53201,2016-08-09,3/14/2004,f,66,155,2,28.5,324
468,Daniela,Hanson,danielahanson864@yahoo.com,46 Sutherland Trail,Albany,NY,12201,2019-10-28,8/31/1961,f,61,136,2,25.5,293
469,Bryce,Harrington,bryceharrington814@gmx.com,81976 Cottonwood Terrace,Park City,UT,84060,2021-11-06,2/3/1988,m,68,169,3,28.5,322
470,Bradley,Harvey,bradleyharvey839@icloud.com,54 Northland Alley,Troy,NY,12180,2020-11-01,11/22/1998,m,65,170,2,30.5,347
471,Martin,Gonzalez,gonzalez.m@yahoo.com,2696 Sycamore Pass,San Jose,CA,95002,2016-11-19,5/1/1978,m,63,175,3,28.5,325
472,Elias,Rivas,rivaselias966@zoho.com,71671 Spohn Pass,Bozeman,MT,59715,2018-08-05,9/4/1997,m,66,157,2,25.5,294
473,Camila,Travis,camilat474@icloud.com,46 Clemons Road,Colorado Springs,CO,80902,2021-08-03,7/29/1966,f,62,136,1,25.5,296
474,William,Cook,williamc233@yahoo.com,9639 Birchwood Terrace,Boston,MA,02111,2021-12-22,7/16/1967,m,66,127,3,25.5,293
475,Jason,Phelps,jasonp464@aol.com,10 Badeau Junction,Boston,MA,02111,2020-11-11,6/21/1970,m,67,152,3,26.5,305
476,Bryson,Wiggins,brysonw742@yahoo.com,38 Service Junction,Lakewood,CO,80123,2021-09-27,12/20/1987,m,73,205,2,28.5,325
477,Karen,Patrick,patrickkaren960@icloud.com,95 Bayside Alley,Ogden,UT,84201,2020-12-10,7/7/1972,f,62,124,1,25.5,294
478,Sergio,Benson,benson.s@gmail.com,1508 Mesta Drive,Jackson,WY,83001,2017-12-12,8/3/1987,m,69,132,3,26.5,302
479,Daisy,Lamb,lamb.d@icloud.com,62196 Leroy Junction,Aurora,CO,80010,2020-11-15,8/30/1970,f,66,159,3,26.5,304
480,Garrett,Coleman,garrettcoleman769@gmx.com,9949 Straubel Park,Sandy,UT,84070,2021-09-27,7/23/1991,m,63,153,1,23.5,278
481,Sofia,Roberson,robersonsofia576@live.com,0 Burning Wood Drive,Boulder,CO,80301,2021-09-21,4/16/1975,f,64,107,1,23.5,272
482,Noah,Hanson,hansonnoah756@protonmail.com,4 Vahlen Lane,Lewiston,ME,04240,2019-09-18,2/23/1966,m,70,178,2,24.5,285
483,Benjamin,Armstrong,benjaminarmstrong414@yahoo.com,5 Maywood Parkway,Fremont,CA,94536,2017-08-07,4/19/1991,m,66,197,3,25.5,296
484,Gavin,Mathews,mathewsgavin69@gmx.com,8562 Claremont Road,Sanford,ME,04073,2020-12-20,12/1/1965,m,67,133,3,25.5,295
485,Luis,Solomon,luissolomon463@gmx.com,838 Debra Street,Troy,NY,12180,2021-01-20,1/19/2004,m,74,157,3,24.5,286
486,Vincent,Mercado,mercadovincent189@gmx.com,3626 Caliangt Hill,Bangor,ME,04401,2017-01-28,11/11/1977,m,70,173,3,31.5,353
487,Isaac,Gonzales,isaacgonzales592@protonmail.com,76645 Banding Parkway,Laurel,MT,59044,2021-09-14,3/17/1995,m,68,224,2,29.5,334
488,Michael,Santiago,michaels60@protonmail.com,60104 Bonner Plaza,Salt Lake City,UT,84101,2021-08-11,5/6/2000,m,63,161,2,28.5,328
489,Jennifer,Knapp,jenniferk103@icloud.com,12 Porter Road,Park City,UT,84060,2020-01-30,7/20/1973,f,65,123,3,23.5,274
490,Preston,Willis,willis.p@protonmail.com,9 Marcy Court,San Jose,CA,95002,2016-01-19,9/21/1965,m,69,193,1,27.5,316
491,Blake,Valencia,blakevalencia357@protonmail.com,9 Mcbride Hill,Park City,UT,84060,2019-01-23,9/19/1992,m,65,181,2,27.5,315
492,Cooper,Avery,averycooper563@gmx.com,0354 Lake View Road,Pittsfield,MA,01201,2019-12-13,3/24/2001,m,77,146,1,28.5,322
493,Vincent,Hess,vincenth184@aol.com,6581 Lyons Trail,Dillon,CO,80435,2021-01-28,7/10/1981,m,72,180,3,28.5,325
494,Johnathan,Powell,johnathanpowell412@aol.com,79533 Dawn Crossing,Carson City,NV,89403,2021-12-28,5/14/1992,m,68,146,3,28.5,322
495,Steven,Acevedo,acevedosteven459@protonmail.com,059 Independence Center,Weston,WV,26452,2021-09-24,6/18/1973,m,70,139,2,28.5,325
496,Kyle,Irwin,irwinkyle462@zoho.com,14703 Miller Parkway,South Lake Tahoe,CA,96150,2021-09-03,5/5/1983,m,71,180,2,26.5,307
497,William,Sellers,sellerswilliam972@protonmail.com,0740 Bay Junction,Durango,CO,81301,2017-08-24,6/25/1995,m,65,156,3,27.5,312
498,Jordyn,Gregory,jordyngregory623@protonmail.com,7 Farwell Center,Jackson,WY,83001,2019-08-06,12/23/1960,f,62,108,2,25.5,294
499,Mark,Russell,markrussell436@protonmail.com,5 Vera Road,Bellingham,WA,98225,2019-01-14,6/11/1988,m,72,156,2,30.5,345
500,Christian,Wright,christianwright247@aol.com,1 Homewood Center,Lakewood,CO,80123,2021-12-05,9/23/2002,m,68,180,3,28.5,326
501,Martin,Esparza,esparza.m@yahoo.com,876 Daystar Circle,Denver,CO,80012,2020-12-25,6/23/1968,m,69,212,3,26.5,305
502,Isabelle,Tucker,isabelletucker822@yahoo.com,7058 Lakeland Terrace,Harrisburg,PA,17101,2017-12-02,12/14/1992,f,60,116,3,26.5,302
503,Logan,Klein,klein.l@gmx.com,3734 Colorado Hill,Salt Lake City,UT,84101,2021-11-18,9/17/1971,m,68,109,3,26.5,308
504,Jackson,Ingram,jacksoningram83@gmx.com,56 Barby Center,Chico,CA,95926,2021-10-24,9/17/1975,m,67,175,1,27.5,317
505,Jeremiah,Dougherty,jeremiahd695@zoho.com,49832 Rieder Point,Harrisburg,PA,17101,2018-08-28,5/24/1991,m,67,153,2,28.5,328
506,Aubrey,Camacho,aubreyc996@hotmail.com,24 Aberg Park,Bend,OR,97701,2020-01-30,12/5/1976,f,61,143,3,30.5,342
507,Shawn,Travis,shawntravis846@zoho.com,6446 Pennsylvania Plaza,San Francisco,CA,94102,2021-08-18,5/8/2004,m,63,131,1,22.5,267
508,Jose,Patrick,patrick.j@gmx.com,87268 International Hill,Big Sky,MT,59716,2020-08-23,7/14/1966,m,66,182,1,24.5,282
509,Marco,Hobbs,hobbs.m@protonmail.com,143 Mallard Point,Fort Collins,CO,80521,2021-10-28,8/17/1968,m,68,161,3,27.5,316
510,Victor,Lynn,victorl18@yahoo.com,813 Maryland Court,Telluride,CO,81435,2021-08-15,4/2/1970,m,66,179,3,29.5,338
511,Dakota,Fry,frydakota399@protonmail.com,951 Kim Avenue,Big Sky,MT,59716,2020-01-02,7/21/1980,m,71,179,1,25.5,297
512,Cristian,Clements,cristianc649@icloud.com,15238 Aberg Hill,Denver,CO,80012,2021-10-23,2/17/1983,m,74,147,3,25.5,295
513,Amelia,Rowe,rowe.a@yahoo.com,6 Anderson Plaza,Salt Lake City,UT,84101,2020-12-04,3/25/1973,f,65,97,3,27.5,315
514,Aaron,Greer,aarongreer286@yahoo.com,559 Bobwhite Lane,South Lake Tahoe,CA,96150,2021-01-21,10/30/2001,m,79,187,3,28.5,323
515,Malachi,Cantrell,malachic561@yahoo.com,46 Westridge Alley,Taos,NM,87525,2018-10-30,12/24/2003,m,69,182,2,26.5,303
516,James,Ali,jamesa230@hotmail.com,08790 Drewry Circle,Sedona,AZ,86336,2020-12-21,12/23/1987,m,61,119,3,29.5,338
517,Robert,Turner,turnerrobert12@gmail.com,63 Sutteridge Court,Taos,NM,87525,2021-08-05,4/19/1969,m,61,144,2,29.5,332
518,Molly,Haynes,mollyh425@yahoo.com,9208 Cordelia Crossing,Boston,MA,02111,2019-11-26,6/1/1978,f,68,144,3,24.5,284
519,Martin,Carney,carney.m@hotmail.com,90776 Miller Center,Bend,OR,97701,2021-11-23,8/10/1996,m,65,179,2,25.5,292
520,Diana,Parker,parkerdiana229@live.com,43 Springs Point,Reno,NV,89433,2021-12-04,7/30/1972,f,60,141,3,22.5,263
521,Emmanuel,Francis,francisemmanuel762@zoho.com,316 Delladonna Junction,Dillon,CO,80435,2021-01-03,6/27/2000,m,71,140,3,29.5,336
522,Micah,Lopez,lopez.m@zoho.com,360 Welch Avenue,Medford,OR,97501,2020-12-08,10/5/1972,m,62,186,1,30.5,348
523,Leonardo,Hull,hullleonardo650@icloud.com,7 6th Avenue,Anaconda,MT,59711,2016-11-05,8/31/1993,m,70,109,2,29.5,337
524,Cooper,Durham,cooperd309@icloud.com,194 Moulton Parkway,Traverse City,MI,49684,2018-11-22,5/28/1974,m,71,163,3,28.5,326
525,Kendall,Hardin,hardin.k@zoho.com,4290 Holmberg Way,Sacramento,CA,94203,2019-10-17,5/18/1976,f,68,142,1,26.5,306
526,Hayden,Juarez,juarezhayden424@hotmail.com,6114 Mockingbird Terrace,Brigham City,UT,84302,2021-11-18,1/12/1970,m,69,129,2,28.5,328
527,Josiah,Gamble,gamble.j@yahoo.com,20 Fieldstone Street,Dillon,CO,80435,2019-01-23,3/23/1970,m,73,131,2,26.5,304
528,Angel,Casey,angelcasey263@icloud.com,90570 Heffernan Road,Sacramento,CA,94203,2017-01-02,4/29/1969,m,67,183,3,30.5,346
529,Olivia,Calhoun,calhounolivia480@hotmail.com,6512 Oak Drive,Phoenix,AZ,85001,2020-08-21,11/24/1974,f,66,129,2,27.5,316
530,Cheyenne,Mcmillan,cheyennemcmillan811@gmx.com,01 Badeau Lane,Ogden,UT,84201,2021-11-11,10/23/2003,f,61,153,3,26.5,302
531,Collin,Good,goodcollin431@live.com,38306 Schiller Terrace,Bend,OR,97701,2017-01-31,4/20/1981,m,71,182,3,27.5,316
532,Ella,Shannon,ellashannon752@yahoo.com,9 Nova Terrace,Burlington,VT,05401,2018-01-29,3/24/2002,f,62,151,3,22.5,263
533,Mckenzie,Patel,patel.m@hotmail.com,76074 Farmco Point,Lewiston,ME,04240,2019-01-09,4/11/1999,f,64,159,2,28.5,327
534,Preston,Duran,duran.p@protonmail.com,5 Melrose Way,Sacramento,CA,94203,2016-12-27,11/2/1995,m,66,195,1,27.5,312
535,Omar,Welch,welchomar583@live.com,89 Marcy Avenue,Gallup,NM,87301,2020-01-03,12/25/2001,m,68,177,2,29.5,334
536,Jonathan,Simon,jonathansimon531@zoho.com,309 Merry Place,Lewiston,ME,04240,2020-11-25,12/28/1983,m,66,134,3,29.5,334
537,Raymond,Horton,raymondhorton81@gmx.com,31 Hermina Terrace,Park City,UT,84060,2021-01-25,2/25/1961,m,70,162,2,29.5,337
538,Vincent,Monroe,monroe.v@gmx.com,31590 Hoard Drive,Boston,MA,02111,2017-12-23,12/11/1986,m,67,161,1,27.5,313
539,Landon,Jefferson,jeffersonlandon28@yahoo.com,865 Daystar Center,Brigham City,UT,84302,2021-12-17,7/17/1971,m,72,144,2,28.5,328
540,Jazmin,Grimes,jazming886@zoho.com,7 Elmside Center,York,ME,03909,2018-10-10,1/16/2002,f,61,123,2,24.5,282
541,Colby,Sloan,sloan.c@icloud.com,5 Barby Avenue,Boise,ID,83701,2020-08-22,7/23/1968,m,69,206,3,27.5,316
542,Lucas,Randall,lucasr118@aol.com,5952 Graceland Avenue,Yuba City,CA,95991,2017-11-13,1/11/1995,m,69,203,2,25.5,293
543,Bryan,Chambers,chambers.b@zoho.com,5 Waxwing Avenue,Boston,MA,02111,2021-12-08,8/13/1971,m,67,166,1,26.5,304
544,Charles,Woods,charleswoods619@live.com,84269 Sunbrook Plaza,Post Falls,ID,83854,2016-10-16,1/29/1997,m,68,170,3,30.5,347
545,Oliver,Nguyen,nguyenoliver642@yahoo.com,842 Washington Circle,Bozeman,MT,59715,2021-11-21,12/18/1984,m,68,175,3,30.5,344
546,Abigail,Figueroa,abigailf673@protonmail.com,97 Muir Street,Boulder,CO,80301,2016-01-29,6/9/1984,f,64,144,1,24.5,284
547,Briana,Austin,brianaaustin869@icloud.com,611 Fairfield Park,Asheville,NC,28715,2021-12-29,5/2/2002,f,63,160,3,26.5,306
548,Olivia,Cochran,oliviacochran352@icloud.com,94151 Fair Oaks Hill,Sandy,UT,84070,2017-12-22,6/6/1985,f,62,125,3,26.5,304
549,Juliana,Durham,julianadurham6@live.com,25 Basil Road,Asheville,NC,28715,2021-01-27,7/30/1980,f,57,123,3,25.5,297
550,Tyler,Burch,burchtyler754@aol.com,3239 Autumn Leaf Junction,Eagle,CO,81631,2021-10-06,8/26/1996,m,66,175,3,26.5,304
551,Marissa,Castillo,marissacastillo718@yahoo.com,18500 Michigan Pass,Yuba City,CA,95991,2019-12-09,3/3/1964,f,69,143,3,25.5,298
552,Ella,Good,ellag701@live.com,0837 Jay Court,Taos,NM,87525,2018-01-17,3/22/1982,f,58,147,1,25.5,293
553,Maria,Bass,bassmaria747@protonmail.com,01229 Manufacturers Pass,Springfield,VT,05156,2021-11-12,6/14/1964,f,62,131,2,27.5,312
554,Jason,Anderson,jasonanderson242@hotmail.com,3 Reinke Crossing,Altoona,PA,16601,2021-12-14,12/22/1960,m,68,173,2,27.5,313
555,Owen,Contreras,contreras.o@gmx.com,13 Spenser Court,Camas,WA,98607,2020-01-28,1/23/1972,m,67,144,3,26.5,306
556,Marcus,Phillips,marcusphillips969@yahoo.com,07 Southridge Avenue,Sacramento,CA,94203,2021-01-30,5/19/1964,m,63,128,2,26.5,303
557,Braden,Avila,avila.b@live.com,114 Mockingbird Road,Boston,MA,02111,2021-09-10,9/9/1972,m,68,156,2,25.5,295
558,Cameron,Howard,cameronhoward29@hotmail.com,519 Weeping Birch Trail,Salt Lake City,UT,84101,2017-11-26,5/15/2004,m,61,170,2,27.5,318
559,Parker,Nicholson,parkern937@icloud.com,23 Bartillon Pass,Pittsfield,MA,01201,2019-10-07,6/1/1966,m,64,185,3,26.5,308
560,Riley,Chandler,rileyc718@protonmail.com,90948 Larry Alley,Parma,ID,83660,2018-12-24,8/23/1994,f,65,147,3,24.5,287
561,Bradley,Moody,bradleymoody375@icloud.com,06995 Sachs Terrace,Whitefish,MT,59937,2021-08-21,11/17/2003,m,70,207,3,31.5,354
562,Jordyn,Olson,olson.j@icloud.com,2 Cascade Crossing,Ogden,UT,84201,2019-10-10,4/21/1995,f,61,125,3,26.5,305
563,Noah,Johnston,johnstonnoah895@zoho.com,3626 Caliangt Hill,Boston,MA,02111,2019-08-04,12/4/1966,m,66,121,3,29.5,338
564,Eva,Sanford,evas627@yahoo.com,84 Aberg Avenue,Harbor Springs,MI,49737,2021-09-16,11/26/1962,f,68,104,2,26.5,304
565,Devon,Byrd,devonb282@hotmail.com,6 Bartelt Avenue,Salt Lake City,UT,84101,2020-01-23,3/4/1968,m,64,197,2,27.5,318
566,Lindsey,Wiggins,lindseyw237@icloud.com,4 4th Parkway,Denver,CO,80012,2017-11-17,2/5/1965,f,63,147,3,27.5,318
567,Ellie,Jennings,elliejennings67@zoho.com,111 Mesta Center,Salt Lake City,UT,84101,2021-09-15,3/15/1998,f,57,168,3,26.5,304
568,Savannah,Conley,savannahc206@aol.com,3 Stang Lane,Harrisburg,PA,17101,2020-10-25,9/26/1976,f,59,127,2,27.5,316
569,Tanner,Mccormick,mccormick.t@protonmail.com,8 John Wall Place,Stockton,CA,95201,2017-12-29,11/10/1977,m,72,170,3,27.5,317
570,Kaleb,Heath,heathkaleb945@gmail.com,23 Bartillon Pass,Lakewood,CO,80123,2019-11-18,9/24/1988,m,71,137,3,23.5,277
571,Alexa,Joseph,joseph.a@live.com,52 Comanche Circle,Salt Lake City,UT,84101,2018-10-23,2/20/2005,f,66,155,3,23.5,277
572,Patrick,Wolfe,patrickw857@hotmail.com,8303 Pine View Trail,Carson City,NV,89403,2021-01-18,10/28/2002,m,72,136,1,28.5,323
573,Paige,Nicholson,nicholsonpaige143@gmx.com,3192 Transport Lane,Anaconda,MT,59711,2020-09-16,10/13/1963,f,57,137,3,24.5,286
574,Cheyenne,Shaffer,shaffer.c@gmx.com,2 Jenifer Way,Los Angeles,CA,90001,2021-11-07,10/19/1980,f,67,151,3,25.5,292
575,Edwin,Chen,chen.e@hotmail.com,5 Harper Park,Post Falls,ID,83854,2021-10-10,9/9/1961,m,68,186,3,28.5,325
576,Kathryn,Hartman,kathrynh659@aol.com,5070 Spenser Plaza,Carson City,NV,89403,2019-12-22,7/15/1976,f,67,126,3,27.5,317
577,Henry,Haley,henryhaley976@gmx.com,76 4th Lane,Park City,UT,84060,2020-11-16,7/1/1965,m,73,197,3,29.5,337
578,Evan,Vincent,vincentevan202@hotmail.com,44 Helena Road,Lewiston,ME,04240,2020-01-09,3/24/1982,m,70,173,3,25.5,292
579,Rachel,Dalton,racheld141@aol.com,1 Waxwing Court,Los Angeles,CA,90001,2020-08-03,5/12/2002,f,70,142,2,26.5,305
580,Michael,Stewart,stewart.m@hotmail.com,63727 Straubel Parkway,Lakewood,CO,80123,2020-10-07,8/10/2003,m,68,124,3,28.5,324
581,Madeline,Frank,frankmadeline600@aol.com,28 Reinke Road,Dillon,CO,80435,2021-11-16,12/3/1972,f,69,200,3,25.5,297
582,Hunter,Flowers,hunterf110@aol.com,43302 Lakeland Pass,Post Falls,ID,83854,2021-09-23,12/14/1963,m,71,170,2,26.5,304
583,Ricardo,Mayer,ricardomayer751@aol.com,64 Bultman Terrace,Denver,CO,80012,2021-11-09,8/29/1994,m,67,177,2,27.5,317
584,Kate,Knapp,knapp.k@gmx.com,559 Bobwhite Lane,Denver,CO,80012,2020-11-26,1/20/1968,f,62,121,3,23.5,276
585,Victor,Saunders,saunders.v@live.com,7 Rutledge Hill,Carson City,NV,89403,2016-11-19,10/1/1987,m,67,183,2,31.5,355
586,Ayden,Cline,clineayden834@icloud.com,21 Daystar Plaza,Sacramento,CA,94203,2021-11-02,8/6/1970,m,68,168,1,24.5,282
587,Joel,Wu,wujoel456@gmail.com,1550 Mendota Parkway,Park City,UT,84060,2018-11-12,6/11/1969,m,75,183,3,25.5,298
588,Jayla,Johns,jaylajohns628@hotmail.com,675 Summit Drive,Boulder,CO,80301,2018-11-02,4/16/1976,f,61,131,3,24.5,286
589,Jackson,Berger,berger.j@icloud.com,0 Aberg Junction,Denver,CO,80012,2021-08-02,10/12/1981,m,65,156,2,25.5,292
590,Seth,Ball,sethb232@icloud.com,02757 Sage Avenue,Milwaukee,WI,53201,2020-01-29,1/14/1973,m,69,167,2,26.5,304
591,Angelina,Barrera,angelinab787@protonmail.com,33165 Russell Place,New York,NY,10001,2021-08-19,9/11/2005,f,62,102,2,24.5,283
592,Conner,Barrera,barrera.c@yahoo.com,33413 Blaine Alley,Fremont,CA,94536,2019-12-18,6/6/2003,m,68,163,2,27.5,318
593,Colin,Hansen,colinh322@protonmail.com,7 Summerview Street,South Lake Tahoe,CA,96150,2020-12-31,5/5/1970,m,71,144,3,27.5,313
594,Shelby,Benjamin,benjaminshelby104@gmail.com,7 Aberg Street,Denver,CO,80012,2020-08-28,4/27/1961,f,59,169,2,22.5,267
595,Grant,Mcbride,mcbride.g@live.com,1510 Lindbergh Alley,Burlington,VT,05401,2018-11-22,4/13/1984,m,75,162,3,27.5,315
596,Angelica,Snyder,snyder.a@gmx.com,94 Beilfuss Hill,Reno,NV,89433,2021-01-28,12/23/1960,f,63,115,3,27.5,314
597,Jason,Clayton,clayton.j@live.com,897 Thackeray Circle,Pittsfield,MA,01201,2018-12-12,3/17/1963,m,68,166,2,28.5,322
598,Elias,Woods,eliasw983@gmail.com,1 South Alley,Boston,MA,02111,2021-01-09,4/4/1979,m,65,169,1,24.5,288
599,Logan,Bernard,bernardlogan532@gmail.com,72537 Schurz Alley,Eagle,CO,81631,2017-08-13,9/28/1984,m,68,174,3,26.5,303
600,Layla,Bowen,laylab446@aol.com,5 Cordelia Alley,Crested Butte,CO,81224,2020-01-04,6/18/1992,f,62,112,3,23.5,276
601,Kaden,Kennedy,kadenk486@gmail.com,73129 Derek Terrace,Denver,CO,80012,2020-10-13,7/6/1990,m,70,179,2,24.5,287
602,Kimberly,Nichols,nichols.k@gmail.com,08 Grover Plaza,Sandy,UT,84070,2021-10-04,9/30/1997,f,64,137,2,26.5,307
603,Carter,Conner,carterconner63@yahoo.com,675 Summit Drive,Reno,NV,89433,2021-01-26,12/1/1994,m,68,154,3,25.5,296
