489,Edgar,Duran,duran.e@yahoo.com,0 Thierer Center,Laurel,MT,59044,2016-08-21,5/20/1966,m,68,174,3,29.5,336
490,Lillian,Arnold,arnold.l@zoho.com,904 Comanche Lane,Lakewood,CO,80123,2021-12-09,7/2/1979,f,61,168,2,25.5,296
491,Adrian,May,adrianmay597@protonmail.com,90 Del Mar Court,Weston,WV,26452,2020-11-02,8/3/2002,m,71,154,3,25.5,293
492,Andrew,Fuentes,fuentesandrew814@icloud.com,11 Transport Way,Sacramento,CA,94203,2021-01-19,12/29/1962,m,62,196,3,28.5,324
493,Matthew,Ashley,ashleymatthew383@hotmail.com,2 Summit Parkway,Aurora,CO,80010,2018-01-08,7/1/1965,m,69,210,3,29.5,334
494,Ruby,Williamson,rubywilliamson938@yahoo.com,43 Springs Point,Carson City,NV,89403,2019-08-07,10/14/2004,f,65,132,2,25.5,292
495,Mikayla,Kemp,kempmikayla852@gmail.com,00635 Raven Terrace,Syracuse,NY,13201,2020-08-29,9/26/2002,f,64,161,3,26.5,303
496,Aiden,Lester,lester.a@gmx.com,63827 5th Parkway,Salt Lake City,UT,84101,2021-09-19,3/22/1982,m,69,152,2,26.5,308
497,Mia,Delgado,delgadomia313@hotmail.com,73076 Fallview Trail,Sandy,UT,84070,2021-10-23,3/8/1997,f,61,139,1,25.5,294
498,Nolan,Bonilla,bonillanolan454@zoho.com,246 Ruskin Point,Dillon,CO,80435,2016-11-29,7/15/2000,m,68,166,3,26.5,305
499,Leslie,Jordan,jordan.l@live.com,34068 Hazelcrest Pass,Telluride,CO,81435,2021-01-22,7/21/1967,f,65,169,3,26.5,303
500,Emmanuel,Mitchell,mitchellemmanuel99@hotmail.com,8 Waxwing Road,York,ME,03909,2021-12-17,10/9/1963,m,69,191,3,29.5,337
501,Aidan,Vance,vanceaidan179@gmx.com,3734 Colorado Hill,Ogden,UT,84201,2019-12-15,3/15/1976,m,69,131,3,24.5,285
502,Brody,Grimes,grimesbrody565@aol.com,7226 Melody Avenue,Carson City,NV,89403,2018-12-30,8/13/1998,m,71,171,3,26.5,303
503,Briana,Roman,roman.b@aol.com,346 Moose Alley,Laurel,MT,59044,2021-11-14,6/3/1999,f,63,126,2,25.5,294
504,Liliana,Mills,millsliliana354@hotmail.com,2355 Oak Valley Parkway,Sacramento,CA,94203,2021-01-17,3/23/1971,f,58,131,3,24.5,284
505,Jacob,Koch,kochjacob595@yahoo.com,35937 Mcguire Circle,Lakewood,CO,80123,2016-11-19,6/8/1996,m,64,183,3,27.5,318
506,Malachi,Mckee,malachimckee254@aol.com,07969 Oak Valley Pass,Waitsfield,VT,05660,2016-08-11,8/1/2005,m,69,164,1,25.5,295
507,Jake,Mcmahon,mcmahonjake680@zoho.com,34 Carberry Avenue,Traverse City,MI,49684,2018-01-08,11/5/1970,m,66,166,3,27.5,314
508,Sofia,Neal,neal.s@icloud.com,374 Shopko Junction,Bozeman,MT,59715,2016-11-08,7/10/1999,f,64,178,3,23.5,274
509,Thomas,Johns,thomasj130@live.com,8956 Monica Hill,Boston,MA,02111,2016-09-27,5/9/2001,m,72,193,2,28.5,324
510,Carson,Howell,carsonhowell868@aol.com,8 Miller Park,Eagle,CO,81631,2020-12-29,5/30/2004,m,71,112,3,29.5,337
511,Collin,Hoffman,hoffman.c@gmx.com,27 Mccormick Crossing,Des Moines,WA,98148,2020-11-08,9/24/1994,m,67,170,1,27.5,315
512,Abraham,Nixon,abrahamn239@zoho.com,236 Mcbride Crossing,Asheville,NC,28715,2021-08-30,9/19/1976,m,71,195,1,24.5,284
513,Garrett,Bennett,bennettgarrett22@live.com,4 Union Pass,Durango,CO,81301,2020-01-17,4/14/1993,m,65,137,2,26.5,304
514,Vincent,Sloan,sloan.v@icloud.com,9786 Stuart Road,New York,NY,10001,2021-01-18,3/29/1982,m,73,136,2,25.5,295
515,William,Olsen,olsen.w@gmx.com,4 School Place,South Lake Tahoe,CA,96150,2021-12-02,3/6/1970,m,75,205,2,30.5,348
516,Kaleb,Anderson,kalebanderson178@aol.com,7 Beilfuss Circle,Madison,WI,53558,2021-11-07,7/12/1991,m,68,140,1,30.5,344
517,Catherine,Kidd,catherinekidd420@gmail.com,8 Mayfield Hill,Bend,OR,97701,2020-11-11,10/3/1973,f,61,164,2,25.5,295
518,Kenneth,Meyer,meyerkenneth966@protonmail.com,777 Shasta Hill,Park City,UT,84060,2016-09-11,12/6/1989,m,67,153,1,24.5,288
519,Omar,Decker,deckeromar506@gmx.com,097 Milwaukee Way,Denver,CO,80012,2020-11-05,3/18/1975,m,65,169,3,26.5,303
520,Miguel,Schroeder,miguels408@live.com,21 Mallory Crossing,Sandy,UT,84070,2017-11-30,12/9/2001,m,62,178,2,28.5,326
521,Daniela,Booth,danielabooth801@gmail.com,350 Del Sol Lane,Boulder,CO,80301,2018-09-08,1/17/1961,f,63,110,3,23.5,278
522,Zoey,Frederick,frederickzoey53@yahoo.com,16840 Northport Parkway,Sandy,UT,84070,2019-01-08,8/30/1984,f,58,115,2,24.5,287
523,Landon,Alexander,landona474@protonmail.com,68108 Sutteridge Pass,Ogden,UT,84201,2016-01-01,12/22/2004,m,75,163,2,28.5,326
524,Briana,Huerta,huerta.b@gmail.com,611 Anzinger Trail,Portland,ME,04101,2021-08-20,11/14/2001,f,60,134,3,25.5,297
525,Fernando,Whitehead,fernandowhitehead124@aol.com,22649 Forest Run Place,Dillon,CO,80435,2021-08-31,1/23/1963,m,68,185,2,25.5,297
526,Avery,Velez,averyvelez586@gmail.com,81062 Barnett Street,Chico,CA,95926,2019-11-08,3/7/1987,f,62,123,3,26.5,303
527,Logan,Burns,loganb255@gmail.com,437 Talisman Avenue,Stockton,CA,95201,2019-10-27,11/27/1992,m,65,162,3,27.5,317
528,Elias,Ball,ball.e@zoho.com,11464 Dunning Place,New York,NY,10001,2020-01-18,11/8/1964,m,69,165,3,27.5,316
529,Lilly,Stuart,lillystuart72@gmail.com,3714 Bayside Place,Carson City,NV,89403,2018-08-25,6/9/1984,f,64,130,3,25.5,297
530,Timothy,Chapman,timothychapman971@zoho.com,14404 Westridge Trail,Flagstaff,AZ,86001,2021-09-03,2/11/1965,m,68,226,3,27.5,314
531,Sabrina,Kidd,kidd.s@gmail.com,39994 Anderson Point,Bozeman,MT,59715,2021-10-08,9/29/1999,f,69,159,3,24.5,284
532,Logan,Harrison,harrisonlogan749@icloud.com,7 Green Ridge Way,Stockton,CA,95201,2021-10-29,6/21/1970,m,73,164,3,27.5,317
533,Hannah,Noble,hannahnoble247@yahoo.com,7 Muir Place,Brigham City,UT,84302,2017-10-27,2/23/1969,f,65,125,3,24.5,282
534,Lilly,Smith,smith.l@live.com,81891 Mosinee Lane,South Lake Tahoe,CA,96150,2021-01-25,6/18/1992,f,64,172,1,27.5,313
535,Bianca,Sims,simsbianca771@hotmail.com,2 Dryden Plaza,Lewiston,ME,04240,2021-12-25,12/6/1989,f,67,164,2,24.5,286
536,Michael,Davila,davilamichael316@aol.com,4 Basil Hill,Bozeman,MT,59715,2020-12-27,6/7/1963,m,69,156,3,29.5,336
537,Tiffany,Dyer,dyer.t@gmail.com,60389 Haas Way,Boston,MA,02111,2021-12-21,9/7/1968,f,62,150,3,24.5,283
538,Alejandro,Doyle,doylealejandro848@zoho.com,5952 Graceland Avenue,Cheyenne,WY,82001,2020-11-16,8/31/1996,m,66,174,2,26.5,304
539,Samantha,Yang,samanthayang407@hotmail.com,1978 Nancy Alley,Sedona,AZ,86336,2020-11-14,4/13/2003,f,60,100,2,24.5,286
540,Connor,Robertson,connorr158@gmx.com,3 Florence Junction,Brigham City,UT,84302,2017-01-21,1/30/1969,m,67,178,2,31.5,354
541,Cooper,Heath,cooperh237@yahoo.com,19 Mayfield Terrace,Denver,CO,80012,2020-11-08,12/1/1973,m,70,184,3,28.5,328
542,Maria,Hayes,mariah494@icloud.com,696 Holy Cross Point,Park City,UT,84060,2019-09-19,6/23/1968,f,58,133,3,23.5,277
543,Matthew,Horton,matthewh376@zoho.com,78 Stone Corner Trail,Sandy,UT,84070,2021-11-13,6/6/2005,m,67,155,2,30.5,345
544,Mackenzie,Walker,walker.m@gmx.com,64719 Hoard Trail,Truckee,CA,96160,2016-01-16,6/27/1983,f,65,153,1,25.5,296
545,Erick,Contreras,contreraserick892@yahoo.com,39769 Jay Lane,Barre,VT,05641,2021-10-26,11/14/1976,m,69,230,3,31.5,357
546,Jason,Ray,rayjason861@aol.com,8 Paget Avenue,North Valley,NM,88043,2021-12-12,12/1/1993,m,66,143,1,29.5,334
547,Carlos,Pruitt,carlosp195@protonmail.com,22 Dexter Drive,Phoenix,AZ,85001,2017-11-27,4/12/1983,m,63,205,1,29.5,334
548,Emmanuel,Santana,santana.e@hotmail.com,30198 Prairieview Terrace,Bellingham,WA,98225,2021-01-04,7/2/1962,m,67,126,3,29.5,338
549,Francisco,Franco,franciscof242@aol.com,92379 Dryden Parkway,Santa Cruz,CA,95060,2021-01-23,6/8/1986,m,66,184,1,26.5,304
550,Jonathan,Zhang,jonathanzhang526@hotmail.com,496 North Park,Santa Fe,NM,87501,2021-11-27,11/11/1997,m,70,189,3,28.5,322
551,Kaden,Allen,kadena296@gmx.com,424 Forest Dale Center,Denver,CO,80012,2021-12-11,1/27/1970,m,69,164,3,26.5,302
552,Brian,Collins,briancollins529@zoho.com,4225 Elgar Point,Cedar City,UT,84720,2020-12-30,4/11/1965,m,69,137,2,27.5,317
553,Skylar,Pollard,pollard.s@zoho.com,94151 Fair Oaks Hill,Eugene,OR,97401,2021-01-24,5/29/2002,f,63,146,3,23.5,278
554,Alexis,Hartman,alexishartman659@zoho.com,4083 Lunder Junction,Denver,CO,80012,2019-01-27,1/8/1987,m,67,152,3,26.5,307
555,Liliana,Dougherty,doughertyliliana227@icloud.com,0 Summit Street,Eugene,OR,97401,2019-08-10,10/8/1976,f,66,128,3,23.5,276
556,Seth,Preston,sethpreston970@aol.com,57 South Way,Sacramento,CA,94203,2019-10-26,12/25/1979,m,68,137,2,27.5,318
557,Sabrina,Franklin,franklin.s@gmx.com,3 Graedel Street,South Lake Tahoe,CA,96150,2019-10-02,9/15/1973,f,66,134,3,25.5,294
558,Oscar,Wilcox,oscarwilcox842@live.com,25 Basil Road,Sacramento,CA,94203,2020-12-28,10/1/1987,m,63,154,3,27.5,315
559,Molly,Ali,mollya837@aol.com,106 Hintze Terrace,Eagle,CO,81631,2016-01-19,3/20/1979,f,65,117,2,24.5,282
560,Veronica,Blake,veronicab515@icloud.com,2751 Granby Alley,South Lake Tahoe,CA,96150,2021-12-28,1/21/1968,f,62,124,2,27.5,314
561,Jeremy,Salinas,salinasjeremy566@gmx.com,678 5th Park,Bend,OR,97701,2016-11-18,6/2/1982,m,63,156,1,31.5,356
562,Benjamin,Barton,benjaminb188@gmx.com,91273 David Road,Big Sky,MT,59716,2017-12-27,11/24/1960,m,71,150,3,28.5,326
563,Ethan,Rogers,rogers.e@live.com,9 Mendota Park,Denver,CO,80012,2021-01-22,9/9/1978,m,62,158,1,26.5,308
564,Landon,Farmer,landonfarmer15@yahoo.com,023 Warner Pass,Reno,NV,89433,2021-11-18,6/6/1969,m,65,189,1,28.5,328
565,Gregory,Fry,fry.g@zoho.com,9 Orin Place,Denver,CO,80012,2016-01-31,8/29/1994,m,72,192,3,27.5,312
566,Joel,Baldwin,joelb721@gmx.com,3 Macpherson Drive,Sacramento,CA,94203,2016-10-22,6/29/1979,m,68,177,1,25.5,293
567,Dominic,Glass,dominicglass510@zoho.com,4 Reindahl Park,Denver,CO,80012,2018-09-25,2/27/1965,m,68,169,3,25.5,292
568,Maria,Flynn,mariaf223@protonmail.com,74 Dwight Lane,Dillon,CO,80435,2020-08-24,12/15/2001,f,68,159,1,26.5,308
569,Kaleb,Mckee,mckee.k@aol.com,7 Beilfuss Circle,Buffalo,WY,82834,2020-11-19,7/27/1980,m,69,140,3,26.5,303
570,Aubrey,Horn,aubreyh123@gmail.com,36444 Green Terrace,Carson City,NV,89403,2019-12-13,8/22/1964,f,65,146,2,25.5,298
571,Carter,Freeman,freemancarter507@gmx.com,48 Ohio Hill,Lewiston,ME,04240,2021-08-29,5/7/1980,m,67,190,3,31.5,357
572,Kaleb,Reyes,kalebreyes9@zoho.com,2 Melvin Hill,Carson City,NV,89403,2021-01-25,2/11/1982,m,66,204,3,28.5,324
573,Kylee,Nelson,nelsonkylee687@gmail.com,1609 Kings Drive,Flagstaff,AZ,86001,2017-01-06,8/3/1962,f,64,143,3,24.5,282
574,Alexander,Combs,alexandercombs567@protonmail.com,237 Rutledge Avenue,Yuba City,CA,95991,2018-10-05,10/15/1984,m,69,201,1,25.5,294
575,Emily,Hart,emilyh803@gmx.com,88 Mccormick Crossing,Carson City,NV,89403,2019-01-27,6/4/2003,f,65,148,1,26.5,306
576,Samuel,Dickson,dicksonsamuel372@icloud.com,22749 David Center,Salt Lake City,UT,84101,2019-08-27,6/6/1974,m,79,248,3,27.5,317
577,Tristan,Cannon,tristanc496@gmx.com,03488 Continental Alley,Mount Vernon,WA,98273,2021-08-06,12/13/1987,m,74,172,2,26.5,306
578,Austin,Odom,odom.a@aol.com,66253 Towne Junction,Truckee,CA,96160,2020-11-05,7/26/1989,m,66,196,3,28.5,328
579,Manuel,Castillo,castillo.m@zoho.com,882 Hauk Drive,Lewiston,ME,04240,2021-08-11,1/5/1983,m,64,180,2,28.5,328
580,Faith,Foley,foley.f@zoho.com,902 Meadow Valley Plaza,Salt Lake City,UT,84101,2021-11-12,11/25/1993,f,62,140,3,25.5,293
581,Andrew,Lin,lin.a@hotmail.com,3 Fuller Trail,Asheville,NC,28715,2021-08-21,8/22/1990,m,78,198,2,29.5,337
582,Elias,Foley,eliasf62@zoho.com,594 Farwell Drive,Durango,CO,81301,2021-01-28,6/5/1986,m,71,123,3,29.5,338
583,Leah,Bowman,leahb25@live.com,06995 Sachs Terrace,Chico,CA,95926,2020-10-26,3/3/1985,f,59,153,3,25.5,293
584,Kyle,Manning,manning.k@gmail.com,4667 Mayfield Park,Eugene,OR,97401,2021-01-29,12/17/1989,m,68,156,3,29.5,336
585,Cooper,Allen,coopera159@gmail.com,632 Lien Road,Flagstaff,AZ,86001,2017-01-26,11/7/1987,m,65,202,1,26.5,308
586,Abraham,Stephenson,stephenson.a@gmx.com,65737 Macpherson Pass,Boston,MA,02111,2019-12-12,12/16/1994,m,69,188,3,22.5,264
587,Jackson,Huerta,jacksonhuerta477@aol.com,04 Bowman Point,Sacramento,CA,94203,2019-10-07,5/28/1962,m,65,170,3,27.5,318
588,Chelsea,Garner,garner.c@hotmail.com,889 Melvin Drive,Colorado Springs,CO,80902,2018-01-03,1/15/1977,f,66,145,3,26.5,305
589,Cesar,Waters,cesarwaters92@gmail.com,0 Straubel Terrace,Denver,CO,80012,2021-09-28,5/15/1984,m,61,162,2,25.5,297
590,Leah,Hayden,hayden.l@gmail.com,05 Montana Alley,Salt Lake City,UT,84101,2020-10-08,9/19/2003,f,60,143,3,27.5,314
591,Josiah,Molina,josiahmolina446@hotmail.com,846 Talisman Lane,Denver,CO,80012,2021-08-13,12/9/1971,m,67,177,1,29.5,334
592,Cassandra,Mueller,cassandram391@protonmail.com,61 Sutherland Trail,Burlington,VT,05401,2018-09-11,6/6/2005,f,63,141,3,26.5,308
593,Melanie,Stanley,stanley.m@yahoo.com,456 Jackson Trail,Madison,WI,53558,2019-08-06,7/29/2005,f,62,146,3,24.5,285
594,Alan,Hayden,hayden.a@protonmail.com,52 Gerald Terrace,Pittsfield,MA,01201,2021-08-07,3/24/2001,m,68,157,2,26.5,305
595,Veronica,Frye,veronicaf754@zoho.com,64 Texas Place,Salt Lake City,UT,84101,2021-12-20,8/18/1982,f,64,139,2,26.5,304
596,Liam,Wolf,wolfliam370@aol.com,206 Oakridge Park,San Jose,CA,95002,2020-08-22,1/14/1997,m,70,214,1,27.5,318
597,Ayden,Michael,michaelayden435@yahoo.com,023 Warner Pass,Boston,MA,02111,2020-01-02,3/11/1986,m,74,135,3,26.5,306
598,Chelsea,Webb,chelseaw322@protonmail.com,54326 Stang Lane,Asheville,NC,28715,2021-10-21,10/25/1992,f,68,123,2,23.5,273
599,Sydney,Rubio,sydneyrubio557@yahoo.com,0093 Lillian Place,Stockton,CA,95201,2021-11-16,5/5/1983,f,61,128,1,25.5,292
600,Brandon,Vargas,vargasbrandon458@live.com,0 Mallory Street,Denver,CO,80012,2021-11-22,2/12/2003,m,73,165,2,27.5,312
601,Ricardo,Mckee,mckeericardo572@protonmail.com,415 Kingsford Center,Bozeman,MT,59715,2021-12-06,10/25/1976,m,68,190,3,22.5,265
602,Cody,Castro,codycastro427@gmail.com,19838 3rd Avenue,Madison,WI,53558,2019-08-07,1/17/1961,m,70,191,2,27.5,316
603,Oliver,Nelson,nelson.o@aol.com,22147 Mariners Cove Lane,Bangor,ME,04401,2018-11-28,7/19/1985,m,65,136,2,27.5,313
604,Zachary,Bryant,zacharybryant726@hotmail.com,712 Lyons Way,Jackson,WY,83001,2019-08-08,12/22/1995,m,66,170,3,24.5,282
605,Bryson,Roach,roachbryson929@icloud.com,48757 Mifflin Center,Stockton,CA,95201,2018-11-11,11/15/1986,m,67,181,1,23.5,273
606,Eric,Franco,ericf514@gmail.com,08817 Schurz Point,Bangor,ME,04401,2020-12-01,2/18/1972,m,68,167,3,28.5,324
607,Daniel,Ryan,ryan.d@zoho.com,2 Heffernan Park,Reno,NV,89433,2020-09-22,10/29/1985,m,69,135,3,26.5,304
608,Malachi,Barry,barry.m@zoho.com,34 Ludington Pass,Phoenix,AZ,85001,2020-09-01,3/3/1988,m,65,164,3,27.5,317
609,Benjamin,Erickson,ericksonbenjamin524@gmail.com,5403 Muir Junction,Denver,CO,80012,2020-01-22,5/23/1999,m,62,117,3,30.5,343
610,Brianna,Esparza,esparza.b@hotmail.com,2 Green Court,Sedona,AZ,86336,2020-11-10,1/19/1966,f,67,124,1,24.5,285
611,Patrick,Lambert,patrickl189@hotmail.com,00671 Division Crossing,Harrisburg,PA,17101,2019-12-22,11/2/1974,m,68,207,1,25.5,293
612,Max,Howe,maxhowe729@hotmail.com,889 Melvin Drive,Sacramento,CA,94203,2021-09-21,8/11/1961,m,68,137,2,25.5,295
613,Ellie,Odonnell,odonnellellie454@gmx.com,47950 Maryland Park,Stockton,CA,95201,2021-09-08,10/28/2002,f,66,116,1,25.5,297
614,Jared,Haley,jaredh362@icloud.com,4523 Hanover Way,Santa Fe,NM,87501,2020-10-20,12/2/1988,m,64,139,1,29.5,337
615,Veronica,Cooley,veronicac182@live.com,7609 Clyde Gallagher Park,Bend,OR,97701,2021-11-11,4/20/1989,f,66,149,1,24.5,282
616,Sadie,Henson,sadiehenson93@icloud.com,27 Algoma Park,Big Sky,MT,59716,2020-09-06,10/27/1972,f,59,114,2,25.5,295
617,Makenzie,Short,shortmakenzie742@live.com,475 Pleasure Road,Carson City,NV,89403,2017-09-27,10/31/1991,f,66,149,3,27.5,315
618,Brian,Woods,brianwoods707@aol.com,1 Buena Vista Center,Burlington,VT,05401,2021-10-10,10/24/1964,m,66,200,3,29.5,334
619,Jorge,Gates,gates.j@yahoo.com,6 Moulton Crossing,Phoenix,AZ,85001,2019-11-05,12/28/1989,m,65,168,3,27.5,314
620,Manuel,Moreno,manuelmoreno163@yahoo.com,6 Reindahl Parkway,Denver,CO,80012,2021-01-05,10/26/1990,m,72,157,2,28.5,322
621,Jonathan,Buchanan,buchanan.j@gmail.com,959 Buell Parkway,Park City,UT,84060,2021-11-05,10/28/1988,m,61,150,3,30.5,346
622,Gage,Barton,gageb918@icloud.com,215 Golden Leaf Court,Ogden,UT,84201,2021-11-03,10/4/1997,m,67,159,2,25.5,295
623,Jaden,Estrada,jadenestrada964@live.com,60 Grasskamp Parkway,Aurora,CO,80010,2021-12-20,8/28/1986,m,69,186,3,25.5,297
624,Eric,Robertson,ericr859@zoho.com,328 Waywood Road,Eagle,CO,81631,2019-01-11,5/29/1993,m,69,134,1,30.5,348
625,Jaden,Miller,miller.j@yahoo.com,9181 Grim Alley,Syracuse,NY,13201,2020-12-20,7/23/1994,m,72,168,2,25.5,297
626,Mario,Huerta,mariohuerta696@live.com,12 7th Road,Salt Lake City,UT,84101,2017-10-29,8/13/1980,m,70,180,1,26.5,305
627,Destiny,Leonard,destinyleonard649@protonmail.com,294 Lakeland Drive,Salt Lake City,UT,84101,2021-11-23,5/20/1977,f,63,149,3,27.5,317
628,Alex,Brady,alexb998@gmx.com,95 Lukken Alley,Twin Falls,ID,83301,2020-12-20,2/11/1982,m,69,146,2,24.5,286
629,Manuel,Flowers,flowersmanuel827@icloud.com,63872 Drewry Road,Eagle,CO,81631,2018-01-28,10/16/1961,m,67,198,2,24.5,286
630,Giselle,Bass,bassgiselle503@icloud.com,1219 Prairie Rose Trail,Park City,UT,84060,2017-01-14,6/10/1976,f,65,164,2,25.5,295
631,Jason,Summers,jasons664@yahoo.com,07 Forest Dale Lane,Bellingham,WA,98225,2021-01-29,12/20/2004,m,68,165,2,24.5,283
632,Jonah,Morrison,jonahm170@zoho.com,56 Morning Lane,Sheridan,WY,82801,2019-10-27,6/5/1986,m,65,122,2,22.5,264
633,Wyatt,Rasmussen,rasmussen.w@yahoo.com,48 Alpine Point,Bellingham,WA,98225,2017-01-10,3/8/2003,m,73,165,1,30.5,345
634,Lauren,Powers,laurenpowers790@aol.com,5871 Eastwood Trail,Lewiston,ME,04240,2021-11-26,6/25/1995,f,61,116,3,25.5,298
635,Francisco,Barry,barry.f@zoho.com,31826 Blue Bill Park Circle,Bangor,ME,04401,2019-01-04,5/25/1996,m,70,180,3,25.5,293
636,Luis,Perry,luisperry57@zoho.com,82 Packers Circle,Milwaukee,WI,53201,2021-08-30,5/16/1973,m,70,179,2,29.5,334
637,Tanner,Rush,tannerr500@zoho.com,01 Jenna Pass,Aurora,CO,80010,2021-11-30,8/11/1961,m,64,191,3,27.5,314
638,Jorge,Frye,jorgef943@protonmail.com,4 Montana Drive,Ogden,UT,84201,2018-12-31,8/28/1986,m,75,200,2,28.5,323
639,Jordan,Preston,jordanp832@icloud.com,69702 New Castle Court,South Lake Tahoe,CA,96150,2021-09-19,6/6/2001,m,65,163,1,26.5,303
640,Cheyenne,Gentry,gentrycheyenne774@gmx.com,5 Morrow Plaza,Boston,MA,02111,2020-09-26,4/13/1991,f,61,132,3,27.5,315
641,Alan,Johnston,alanj153@gmail.com,79533 Dawn Crossing,Bozeman,MT,59715,2019-01-01,2/27/1970,m,68,153,1,22.5,265
642,Briana,Middleton,brianam580@gmx.com,61819 Veith Hill,Aurora,CO,80010,2021-01-28,8/13/2005,f,63,97,3,27.5,317
643,Natalie,Ramos,ramosnatalie805@hotmail.com,6 Carpenter Crossing,Asheville,NC,28715,2020-09-10,3/14/1962,f,63,141,1,28.5,328
644,Giovanni,Franklin,franklin.g@gmx.com,9 Tomscot Alley,Dillon,CO,80435,2021-11-11,7/18/1998,m,72,184,3,28.5,327
645,Garrett,Solomon,solomongarrett853@zoho.com,17 Stoughton Way,Lewiston,ME,04240,2021-11-04,12/24/1985,m,68,155,2,25.5,294
646,Alexander,Stewart,stewart.a@aol.com,19 Rutledge Way,York,ME,03909,2016-10-04,8/27/1991,m,66,173,3,27.5,313
647,Christian,Blair,blair.c@gmx.com,38549 Mariners Cove Court,Salt Lake City,UT,84101,2021-12-14,1/2/2004,m,69,181,1,28.5,328
648,Jordan,Estes,estesjordan284@zoho.com,0 Barby Crossing,Dublin,OH,43016,2021-10-15,8/22/1964,m,74,218,3,25.5,294
649,Savannah,Morse,morsesavannah185@hotmail.com,7 Scofield Center,Salt Lake City,UT,84101,2021-09-11,3/17/1991,f,63,122,1,23.5,274
650,Landon,Grimes,grimeslandon815@yahoo.com,10360 John Wall Hill,Douglas,WY,82633,2020-12-18,2/18/1983,m,68,164,1,25.5,294
651,Andrew,Lozano,lozanoandrew867@aol.com,42 Upham Crossing,Denver,CO,80012,2021-11-19,11/2/1992,m,70,148,2,28.5,328
652,Serenity,Yates,yatesserenity250@aol.com,1010 Nelson Parkway,Ogden,UT,84201,2021-11-18,6/23/1966,f,66,142,3,26.5,307
653,Spencer,Graham,grahamspencer686@aol.com,296 Nelson Lane,Crested Butte,CO,81224,2017-01-13,4/8/1987,m,74,186,2,25.5,293
654,Kevin,Chan,chankevin410@protonmail.com,9 Karstens Terrace,Park City,UT,84060,2020-11-04,12/24/1999,m,68,139,2,26.5,308
655,Jayla,Calhoun,calhounjayla538@gmx.com,1 Brown Parkway,Salt Lake City,UT,84101,2021-10-04,12/7/1977,f,63,153,2,26.5,307
656,Allison,Richardson,allisonr713@aol.com,4 Ronald Regan Hill,New York,NY,10001,2019-01-10,3/18/1992,f,68,144,1,23.5,277
657,Hunter,Morrison,morrison.h@zoho.com,4114 Fieldstone Court,Carson City,NV,89403,2021-01-08,7/17/1989,m,65,158,3,26.5,308
658,Javier,Perkins,javierp689@hotmail.com,54560 Blaine Point,Waitsfield,VT,05660,2021-09-03,1/2/2004,m,71,183,2,26.5,304
659,Brian,Bailey,baileybrian230@gmx.com,78 John Wall Hill,Pittsfield,MA,01201,2016-11-06,8/19/1968,m,68,170,3,31.5,358
660,Adriana,Brandt,adrianab151@live.com,38317 Reinke Junction,Des Moines,WA,98148,2021-12-21,10/14/1988,f,62,112,3,24.5,287
661,Nevaeh,Chase,chase.n@zoho.com,3709 Alpine Pass,Carson City,NV,89403,2020-11-18,1/15/1998,f,65,151,3,22.5,263
662,Ian,Barber,barberian642@live.com,337 Carioca Plaza,Park City,UT,84060,2020-11-26,9/2/1995,m,75,167,2,27.5,314
663,Joseph,Roy,josephroy983@aol.com,6664 Quincy Road,Yuba City,CA,95991,2020-01-03,1/21/1962,m,68,155,3,24.5,282
664,Colin,Frederick,colinf122@yahoo.com,76 Nelson Point,Madison,WI,53558,2021-12-08,9/10/1997,m,68,173,1,29.5,336
665,Ian,Fitzpatrick,fitzpatrick.i@live.com,561 6th Center,Eagle,CO,81631,2019-01-12,1/7/1976,m,65,141,3,27.5,316
666,Tanner,Potts,tannerpotts937@aol.com,8 Spaight Park,Denver,CO,80012,2016-11-24,6/9/1977,m,71,160,3,26.5,303
667,Eduardo,Duran,duran.e@zoho.com,36 Dakota Center,Denver,CO,80012,2020-12-19,1/2/1998,m,69,219,2,27.5,315
668,Liam,Roth,roth.l@icloud.com,01154 Merry Plaza,Salt Lake City,UT,84101,2019-12-02,9/14/1969,m,75,185,2,29.5,338
669,Julian,Jacobson,jacobsonjulian144@gmail.com,9008 Merchant Alley,Boulder,CO,80301,2017-01-05,8/23/1993,m,73,215,1,27.5,316
670,Travis,Patel,pateltravis500@live.com,030 Arizona Terrace,Denver,CO,80012,2019-01-04,9/16/2004,m,72,179,1,31.5,355
671,Caitlyn,Mills,mills.c@aol.com,185 Mayer Place,Lewiston,ME,04240,2017-09-28,3/21/1970,f,67,131,3,25.5,296
672,Micah,Fernandez,micahf71@gmail.com,05 Heffernan Pass,Dillon,CO,80435,2017-09-07,3/16/1965,m,73,162,3,24.5,282
673,Miguel,Heath,miguelh928@gmx.com,72 Havey Way,Bozeman,MT,59715,2018-01-20,5/1/2005,m,68,154,3,29.5,338
674,Carlos,Raymond,raymondcarlos146@zoho.com,78259 Havey Plaza,Eugene,OR,97401,2020-01-06,2/23/1976,m,69,154,2,23.5,272
675,Aaron,Hull,aaronhull739@zoho.com,9379 Elmside Avenue,Weston,WV,26452,2021-01-08,4/25/1979,m,70,162,2,28.5,326
676,William,Hull,williamh127@icloud.com,60 Kings Hill,Phoenix,AZ,85001,2020-10-19,4/5/1961,m,73,168,3,29.5,336
677,Juan,Reese,reese.j@gmx.com,6 Haas Hill,Stockton,CA,95201,2019-08-10,4/14/1972,m,70,145,2,27.5,312
